place name,category,city,link
Hôtel Almunecar,Hotel,Al Hoceima,https://www.google.com/maps/place/H%C3%B4tel+Almunecar/data=!4m10!3m9!1s0xd74336d2de47bcd:0x7c385a1140bc2edd!5m2!4m1!1i2!8m2!3d35.2329567!4d-3.9283451!16s%2Fg%2F11h37szfgb!19sChIJzXvkLW0zdA0R3S68QBFaOHw?authuser=0&hl=fr&rclk=1
Chafarina's Beach Hotel,Hotel,Al Hoceima,https://www.google.com/maps/place/Chafarina%27s+Beach+Hotel/data=!4m10!3m9!1s0xd7433fdb73c28a5:0xbd20310fe18e2420!5m2!4m1!1i2!8m2!3d35.235635!4d-3.9809936!16s%2Fg%2F12hp4nw35!19sChIJpSg8t_0zdA0RICSO4Q8xIL0?authuser=0&hl=fr&rclk=1
Hôtel La Perla Bleue,Hotel,Al Hoceima,https://www.google.com/maps/place/H%C3%B4tel+La+Perla+Bleue/data=!4m10!3m9!1s0xd74321f36b9203b:0x7100a9cb20338598!5m2!4m1!1i2!8m2!3d35.2335787!4d-3.9273184!16s%2Fg%2F11b6dqfn81!19sChIJOyC5Nh8ydA0RmIUzIMupAHE?authuser=0&hl=fr&rclk=1
Hôtel Villa Florido,Hotel,Al Hoceima,https://www.google.com/maps/place/H%C3%B4tel+Villa+Florido/data=!4m10!3m9!1s0xd74318aec11e28d:0x71ba5b2c05ef2abd!5m2!4m1!1i2!8m2!3d35.2407743!4d-3.9282551!16s%2Fg%2F11cfbhmxv!19sChIJjeIR7IoxdA0RvSrvBSxbunE?authuser=0&hl=fr&rclk=1
Rifiera Appart Hôtel,Hotel,Al Hoceima,https://www.google.com/maps/place/Rifiera+Appart+H%C3%B4tel/data=!4m10!3m9!1s0xd74318e82001345:0x9d368426c3cf9fc4!5m2!4m1!1i2!8m2!3d35.2469678!4d-3.931613!16s%2Fg%2F11b8twxkrh!19sChIJRRMAgo4xdA0RxJ_PwyaENp0?authuser=0&hl=fr&rclk=1
Hotel Glamour,Hotel,Al Hoceima,https://www.google.com/maps/place/Hotel+Glamour/data=!4m10!3m9!1s0xd7431aae41a70af:0xfdbc2298f133723b!5m2!4m1!1i2!8m2!3d35.2422659!4d-3.9299638!16s%2Fg%2F11hzmpzyvv!19sChIJr3Aa5KoxdA0RO3Iz8ZgivP0?authuser=0&hl=fr&rclk=1
Casa Paca Guesthouse B&B Alhoceima,Hotel,Al Hoceima,https://www.google.com/maps/place/Casa+Paca+Guesthouse+B%26B+Alhoceima/data=!4m10!3m9!1s0xd742d896141afb9:0x5d1c7442f5bb5d6f!5m2!4m1!1i2!8m2!3d35.2104556!4d-3.905888!16s%2Fg%2F1v1vfk6d!19sChIJua9BYYktdA0Rb1279UJ0HF0?authuser=0&hl=fr&rclk=1
Hostel Al Hoceima,Hotel,Al Hoceima,https://www.google.com/maps/place/Hostel+Al+Hoceima/data=!4m10!3m9!1s0xd74314ce56c7521:0x211dbead539523a1!5m2!4m1!1i2!8m2!3d35.2492903!4d-3.9253148!16s%2Fg%2F11vcmwg7sg!19sChIJIXVs5UwxdA0RoSOVU62-HSE?authuser=0&hl=fr&rclk=1
"Apartment ""Rif""",Hotel,Al Hoceima,https://www.google.com/maps/place/Apartment+%22Rif%22/data=!4m10!3m9!1s0xd74312c312087c5:0x509c3eec0ff9dbd4!5m2!4m1!1i2!8m2!3d35.2450304!4d-3.956904!16s%2Fg%2F11fntf_98z!19sChIJxYcgMSwxdA0R1Nv5D-w-nFA?authuser=0&hl=fr&rclk=1
MAISON D’HÔTE LES TORTUES -,Hotel,Al Hoceima,https://www.google.com/maps/place/MAISON+D%E2%80%99H%C3%94TE+LES+TORTUES+-/data=!4m10!3m9!1s0xd742cd87d3a4a91:0x3f4d856179fd8c4c!5m2!4m1!1i2!8m2!3d35.1670591!4d-3.864901!16s%2Fg%2F11q3ch49lx!19sChIJkUo6fdgsdA0RTIz9eWGFTT8?authuser=0&hl=fr&rclk=1
