place name,category,city,link
MH Hôtel La Casa,Hotel,Laayoune,https://www.google.com/maps/place/MH+H%C3%B4tel+La+Casa/data=!4m10!3m9!1s0xc37730e0f7a0e8f:0x6e69ecdeda3662ec!5m2!4m1!1i2!8m2!3d27.1633039!4d-13.2019179!16s%2Fg%2F11vhcnzlsg!19sChIJjw56Dw5zNwwR7GI22t7saW4?authuser=0&hl=fr&rclk=1
hotel saharatel,Hotel,Laayoune,https://www.google.com/maps/place/hotel+saharatel/data=!4m10!3m9!1s0xc370d4c62507765:0xf4b4aebcc4b0201a!5m2!4m1!1i2!8m2!3d27.1293063!4d-13.1711642!16s%2Fg%2F11j90ykz6d!19sChIJZXdQYkwNNwwRGiCwxLyutPQ?authuser=0&hl=fr&rclk=1
Hotel mekka sud,Hotel,Laayoune,https://www.google.com/maps/place/Hotel+mekka+sud/data=!4m10!3m9!1s0xc3773192c081c63:0xe571eab8fc335070!5m2!4m1!1i2!8m2!3d27.1532092!4d-13.1968599!16s%2Fg%2F11n654557f!19sChIJYxwILBlzNwwRcFAz_LjqceU?authuser=0&hl=fr&rclk=1
HOTEL ELMARSA LA PLAYA,Hotel,Laayoune,https://www.google.com/maps/place/HOTEL+ELMARSA+LA+PLAYA/data=!4m10!3m9!1s0xc377b424e3fddfb:0x366d84d5f2501605!5m2!4m1!1i2!8m2!3d27.0998656!4d-13.4115135!16s%2Fg%2F11q85k2kj4!19sChIJ-90_TkJ7NwwRBRZQ8tWEbTY?authuser=0&hl=fr&rclk=1
Hôtel Nagjir,Hotel,Laayoune,https://www.google.com/maps/place/H%C3%B4tel+Nagjir/data=!4m10!3m9!1s0xc3772e7463ab455:0x261b5715718ecf86!5m2!4m1!1i2!8m2!3d27.1499366!4d-13.1983252!16s%2Fg%2F1tvq5cgz!19sChIJVbQ6RudyNwwRhs-OcRVXGyY?authuser=0&hl=fr&rclk=1
Hôtel Emilio Moretti,Hotel,Laayoune,https://www.google.com/maps/place/H%C3%B4tel+Emilio+Moretti/data=!4m10!3m9!1s0xc37734d93682f35:0x94112f753060b114!5m2!4m1!1i2!8m2!3d27.1533806!4d-13.2076679!16s%2Fg%2F11kkzml5gv!19sChIJNS9ok01zNwwRFLFgMHUvEZQ?authuser=0&hl=fr&rclk=1
Résidence Hôtelière Sables Rouges,Hotel,Laayoune,https://www.google.com/maps/place/R%C3%A9sidence+H%C3%B4teli%C3%A8re+Sables+Rouges/data=!4m10!3m9!1s0xc377300685b42cd:0xd1b7febcdbf0048e!5m2!4m1!1i2!8m2!3d27.1565458!4d-13.1955705!16s%2Fg%2F11ycs4y9sx!19sChIJzUJbaABzNwwRjgTw27z-t9E?authuser=0&hl=fr&rclk=1
Hôtel Lakouara,Hotel,Laayoune,https://www.google.com/maps/place/H%C3%B4tel+Lakouara/data=!4m10!3m9!1s0xc37731b84a21d29:0x9a527352deabadf6!5m2!4m1!1i2!8m2!3d27.1622614!4d-13.205376!16s%2Fg%2F1pp2vmz1d!19sChIJKR2ihBtzNwwR9q2r3lJzUpo?authuser=0&hl=fr&rclk=1
Hôtel Oscar,Hotel,Laayoune,https://www.google.com/maps/place/H%C3%B4tel+Oscar/data=!4m10!3m9!1s0xc37731fcc6848c3:0xef2ae32d3e1f35c!5m2!4m1!1i2!8m2!3d27.1575034!4d-13.1996729!16s%2Fg%2F1hhhwzsxf!19sChIJw0hozB9zNwwRXPPh0zKu8g4?authuser=0&hl=fr&rclk=1
Residence chikha hanna,Hotel,Laayoune,https://www.google.com/maps/place/Residence+chikha+hanna/data=!4m10!3m9!1s0xc37733acc8ed815:0x276051b4fb001103!5m2!4m1!1i2!8m2!3d27.1452329!4d-13.2000893!16s%2Fg%2F11scynmrs9!19sChIJFdiOzDpzNwwRAxEA-7RRYCc?authuser=0&hl=fr&rclk=1
Hôtel San Mao Sahara,Hotel,Laayoune,https://www.google.com/maps/place/H%C3%B4tel+San+Mao+Sahara/data=!4m10!3m9!1s0xc37737d827ede5f:0x7929096cc50e7277!5m2!4m1!1i2!8m2!3d27.1630757!4d-13.2163048!16s%2Fg%2F11h1wwk444!19sChIJX95-gn1zNwwRd3IOxWwJKXk?authuser=0&hl=fr&rclk=1
Résidence La Place,Hotel,Laayoune,https://www.google.com/maps/place/R%C3%A9sidence+La+Place/data=!4m10!3m9!1s0xc3773b881b21ef3:0x8ddecb9a5af78a91!5m2!4m1!1i2!8m2!3d27.152178!4d-13.203651!16s%2Fg%2F11qphrc0t5!19sChIJ8x6ygbhzNwwRkYr3WprL3o0?authuser=0&hl=fr&rclk=1
Hôtel Canarias Sahara,Hotel,Laayoune,https://www.google.com/maps/place/H%C3%B4tel+Canarias+Sahara/data=!4m10!3m9!1s0xc4a8a0d6029ce8d:0xb1446a8d8ae1995f!5m2!4m1!1i2!8m2!3d28.4990695!4d-11.3317334!16s%2Fg%2F11b6v8xl4v!19sChIJjc4pYA2KSgwRX5nhio1qRLE?authuser=0&hl=fr&rclk=1
Hôtel Sahara Beach Akhfenir,Hotel,Laayoune,https://www.google.com/maps/place/H%C3%B4tel+Sahara+Beach+Akhfenir/data=!4m10!3m9!1s0xc35ffb5a15d02d9:0x97c97ff9b51be87d!5m2!4m1!1i2!8m2!3d28.0963889!4d-12.0472222!16s%2Fg%2F11dz_mqb_3!19sChIJ2QJdobX_NQwRfegbtfl_yZc?authuser=0&hl=fr&rclk=1
Ahmed Ali Hotel,Hotel,Laayoune,https://www.google.com/maps/place/Ahmed+Ali+Hotel/data=!4m10!3m9!1s0xc2249004e71a2b5:0xf97c101cf50250ad!5m2!4m1!1i2!8m2!3d23.6907545!4d-15.9494584!16s%2Fg%2F11w82t5jh4!19sChIJtaJxTgBJIgwRrVAC9RwQfPk?authuser=0&hl=fr&rclk=1
Complexe Le Champignon,Hotel,Laayoune,https://www.google.com/maps/place/Complexe+Le+Champignon/data=!4m10!3m9!1s0xc377b94520d0837:0x94ed7ab5aefcc976!5m2!4m1!1i2!8m2!3d27.1790839!4d-13.3930497!16s%2Fg%2F11l6hwj5s5!19sChIJNwgNUpR7NwwRdsn8rrV67ZQ?authuser=0&hl=fr&rclk=1
Résidence Laayoune,Hotel,Laayoune,https://www.google.com/maps/place/R%C3%A9sidence+Laayoune/data=!4m10!3m9!1s0xc4a8a12ae213b71:0x4f1eb1b424d7db8a!5m2!4m1!1i2!8m2!3d28.5002691!4d-11.3311277!16s%2Fg%2F11c5j72v54!19sChIJcTshrhKKSgwRitvXJLSxHk8?authuser=0&hl=fr&rclk=1
Hôtel Café paris,Hotel,Laayoune,https://www.google.com/maps/place/H%C3%B4tel+Caf%C3%A9+paris/data=!4m10!3m9!1s0xc34756205fd8ddb:0x7e982634cf395418!5m2!4m1!1i2!8m2!3d26.7415466!4d-11.6729745!16s%2Fg%2F11rmrdl6vm!19sChIJ2439BWJ1NAwRGFQ5zzQmmH4?authuser=0&hl=fr&rclk=1
Motel Hagounia Beach,Hotel,Laayoune,https://www.google.com/maps/place/Motel+Hagounia+Beach/data=!4m10!3m9!1s0xdb4ed1074e524cd:0xf5c173baf0b8a429!5m2!4m1!1i2!8m2!3d29.3966623!4d-10.1488932!16s%2Fg%2F11j0jgt0w1!19sChIJzSTldBDttA0RKaS48LpzwfU?authuser=0&hl=fr&rclk=1
